user_id,first_name,last_name,gender,date_of_birth,phone_number,infected,date_diagnosis
424,Bruce,Folwell,male,1955-01-04,207.690.1938x8121,yes,2020-08-29
425,Jeff,Brown,male,1971-06-28,(313)531-8572x19524,no,
426,John,Lee,male,2001-09-25,(170)662-3081x35864,no,
427,Frederick,Blanchard,male,1958-01-02,001-336-151-6853x9935,no,
428,Julian,Duell,male,1982-07-06,102-916-4074x57693,no,
429,Dave,Bartram,male,1990-05-04,578-850-9386x56271,no,
430,Cedric,Gadson,male,1990-01-27,0620832317,no,
431,William,Childress,male,2011-03-21,780-061-8064x22380,no,
432,Harold,Montoya,male,1961-09-19,618.338.5587x104,no,
433,Terence,Macchiaroli,male,1987-06-06,0753419404,no,
434,Miguel,Viens,male,1948-05-30,(843)115-0313x3044,no,
435,Richard,Simonelli,male,1973-02-02,001-480-070-2166x0361,no,
436,John,Roberts,male,1982-05-23,914-077-2290,no,
437,Andrew,Torres,male,2013-11-25,+1-575-099-7043x215,no,
438,Bruce,Roland,male,1965-11-28,861.234.1611,no,
439,David,Michaud,male,1940-06-15,(781)989-3765x656,no,
440,Moses,Vitale,male,1991-12-17,467-654-4583x01506,no,
441,Randall,James,male,1945-01-27,+1-598-116-4431x805,yes,2020-08-29
442,Charles,Pennington,male,2006-09-05,0164697157,no,
443,Donald,Smith,male,2010-08-01,(865)502-7407,no,
444,James,Staten,male,2013-09-08,958-484-8255x6454,no,
445,Brian,Terwilliger,male,2009-06-15,001-965-994-9454x84102,no,
446,Herman,Mitchell,male,2017-12-01,001-787-493-8328x830,no,
447,Charles,Danner,male,1943-02-11,390.752.6072,no,
448,Seth,Bonar,male,1998-09-16,001-577-801-5305x25392,no,
449,James,Bell,male,1997-09-11,527-784-3377x9311,no,
450,Barry,Phillips,male,1994-12-07,+1-825-105-9648,no,
451,John,Weaver,male,1942-04-07,+1-614-841-1370x6488,no,
452,David,Crawford,male,1989-10-25,723-449-9544x586,no,
453,David,Warren,male,1986-12-05,882-815-9414x8110,no,
454,Daniel,Pickard,male,1968-08-26,(190)257-6444x76564,no,
455,William,Mead,male,1964-06-22,+1-854-415-8782x50623,no,
456,Garland,Gaston,male,1969-02-07,001-813-112-1989x0343,no,
457,Walter,Conner,male,1962-06-19,(332)313-6060,yes,2020-08-05
458,Francisco,Moreno,male,1958-02-09,+1-996-270-5646,no,
459,Fred,Gilmore,male,2019-06-29,(195)803-3124,no,
460,Howard,Lown,male,1968-04-21,216.124.3537x55265,yes,2020-08-27
461,Juan,Bunch,male,1956-03-24,001-581-429-7590x2857,no,
462,Jonathan,Dark,male,1956-04-25,723.807.3586x902,no,
463,William,Adair,male,2015-01-06,705.621.2178,no,
464,George,Davis,male,1979-03-21,(537)767-2762,no,
465,Richard,Campos,male,1968-09-16,001-413-807-1570x33988,no,
466,Jerrod,Clark,male,1968-03-13,001-774-382-3419x682,no,
467,Paul,Rider,male,1966-01-15,829-159-8882,no,
468,John,Lafromboise,male,1961-09-07,947-714-0364x013,no,
469,Rick,Jones,male,1956-05-24,001-193-603-4333x62444,no,
470,James,Franklin,male,2017-03-03,001-261-726-2877x633,no,
471,Curtis,Parker,male,1957-11-07,001-313-624-2746x7140,no,
472,John,Gray,male,2008-03-06,+1-536-481-4183x008,no,
473,David,Edwards,male,2018-11-30,7371713821,no,
474,Micheal,Hendrix,male,1997-05-19,(400)791-7801x7413,no,
475,Jake,Fails,male,1973-05-27,751.405.5090x15391,no,
476,Mark,Williams,male,2012-02-06,001-777-416-0309,no,
477,Dennis,Jeffers,male,1973-06-16,(456)888-1615,no,
478,Steven,Fisher,male,2018-10-22,+1-355-436-4216x5891,no,
479,Steve,Cockrell,male,2012-12-23,064.520.7917x6937,no,
480,Andrew,Rodriguez,male,1976-04-21,083-327-2823,no,
481,Ronald,Chambers,male,1984-03-29,001-665-620-7976x1102,no,
482,David,Ross,male,1969-01-18,154-269-7828x6482,no,
483,James,Johnston,male,2014-09-08,9535349324,no,
484,Robert,Theriot,male,2015-08-28,629.980.2662,no,
485,Richard,Walls,male,1995-09-02,+1-107-570-2878,no,
486,Nicholas,Poissant,male,1945-04-14,001-292-885-1385x8226,no,
487,Kenneth,Gallagher,male,2011-02-04,+1-118-697-9539x02765,no,
488,Joseph,Brown,male,2005-02-05,(224)843-7873,no,
489,Albert,Courville,male,1967-11-09,984.762.5897,no,
490,Thomas,Vitale,male,1988-05-30,+1-353-102-9858x497,no,
491,Leo,Haney,male,1978-11-14,842-366-8627,no,
492,Richard,Campbell,male,2019-04-20,0809331707,no,
493,Walter,Burnett,male,1946-05-09,+1-878-155-1158x4169,no,
494,Clifton,Watson,male,1998-04-05,(269)089-4057x5847,no,
495,Joseph,Sedillo,male,1969-03-30,(992)736-7729x7463,no,
496,Dorian,Mckee,male,1947-08-22,+1-994-585-1573,no,
497,Thomas,Venecia,male,1996-02-21,(099)510-4068x988,no,
498,Adam,Pease,male,1961-11-22,893-852-5855x07687,no,
499,Gerald,Nunamaker,male,1968-09-15,(254)093-6750,no,
500,George,Ricker,male,2019-01-24,983.449.3028x57247,no,
501,Ron,Riddick,male,1983-08-02,(233)945-1382,no,
502,Andre,Via,male,1967-07-02,455-249-1411x83913,no,
503,Ricardo,Lorna,male,1963-09-03,282.726.2658,no,
504,Joseph,Davis,male,2010-05-12,+1-362-490-4995,no,
505,James,Angel,male,1967-01-06,001-224-974-1511x9070,no,
506,James,Collins,male,2016-12-28,001-682-961-3305x01927,no,
507,Billy,Garland,male,1953-05-10,+1-228-820-4527x76337,no,
508,Michael,Outlaw,male,1996-09-08,+1-061-309-2382,no,
509,Paul,Riederer,male,2016-10-14,5153248831,no,
510,David,Merry,male,2005-06-14,+1-067-099-9842x03982,no,
511,Donnie,Hutchison,male,1993-08-17,(437)471-1169x31500,no,
512,Thomas,Diaz,male,1948-07-12,+1-990-027-2309,no,
513,Robert,Deane,male,1946-12-14,001-922-654-4557x727,no,
514,Leroy,Stanphill,male,1954-09-05,(644)540-7674x026,no,
515,Randall,Allen,male,1991-05-25,7207251099,no,
516,Aaron,Bishop,male,2008-09-10,(131)312-3547x243,no,
517,Jason,Roudebush,male,1988-05-21,7490727647,no,
518,Loren,Lewis,male,1972-09-03,4629145361,no,
519,Mason,Her,male,1985-05-01,(208)300-9849x6969,no,
520,Don,Green,male,1996-11-24,598.541.1202x294,no,
521,Kevin,Gilbert,male,1948-06-05,319-631-3278x396,no,
522,Solomon,Gandy,male,1950-12-16,(099)946-5911,no,
523,Gary,Stratton,male,2000-09-09,001-834-425-3419x713,no,
524,Richard,Sinisi,male,1944-05-15,551-676-9606x54399,no,
525,Nestor,Purcell,male,2001-06-18,+1-109-685-9345x7556,no,
526,Carl,Stokes,male,1994-07-18,001-051-145-3790x22684,no,
527,Samuel,Warren,male,1940-12-30,+1-218-722-5295,no,
528,David,Doward,male,1972-04-06,(735)906-6489x470,no,
529,Kenneth,Swendsen,male,1986-08-08,(129)755-9301,no,
530,Rodney,Walker,male,1999-11-14,870-136-8010,no,
531,Victor,Easley,male,1962-07-21,482-730-8036x0840,no,
532,Norman,Spickard,male,1944-04-28,(500)291-8219x5660,no,
533,Robert,Tucker,male,2005-01-27,498-999-5867,no,
534,John,Smith,male,1977-04-04,881-683-6787x80464,no,
535,Percy,Campbell,male,1983-06-06,694-836-6218x5247,no,
536,John,Crayton,male,1996-03-14,001-511-412-7321x17830,no,
537,Richard,Feldman,male,1951-05-26,(587)974-7172x98532,no,
538,Adam,Maurer,male,2015-01-23,+1-773-249-6843x506,no,
539,Jason,Rodriquez,male,2011-03-03,+1-077-343-6361x97726,no,
540,Alfred,Farrar,male,2006-02-17,(609)858-5748x1170,no,
541,Marvin,Archibald,male,1999-04-02,340.846.6379x525,no,
542,Paul,Woods,male,1953-08-18,(662)558-1279x86545,no,
543,Robert,Parra,male,2018-04-03,+1-452-457-7609x12561,no,
544,Leroy,Martin,male,1996-07-02,509.764.4635x61544,no,
545,Jimmie,Nunez,male,1944-12-18,+1-856-515-8447x594,no,
546,Daniel,Rauch,male,1963-10-04,(073)558-6605,no,
547,Joseph,Sinotte,male,1967-11-30,(967)705-1530,no,
548,Garry,Titcomb,male,2010-09-24,984.260.0777x749,no,
549,Michael,Tribble,male,1997-05-24,+1-618-917-9077x5947,no,
550,Michael,Powers,male,1989-11-11,304.150.8950x355,no,
551,Randall,Strickland,male,1973-01-05,2718409685,no,
552,Charles,Schober,male,1975-09-15,+1-233-688-1696x62770,no,
553,Robert,Sanchez,male,1958-08-02,(932)267-1044,no,
554,John,Kennedy,male,1945-08-14,746.569.9834x109,no,
555,Christopher,Tommolino,male,2009-11-18,+1-747-270-0474x537,no,
556,Thomas,Gratton,male,2006-09-06,923.452.0420x356,no,
557,Richard,Patterson,male,2001-10-05,316.746.6291x6543,no,
558,Frank,Spence,male,1964-11-24,105-821-2775x7409,no,
559,James,Young,male,1977-03-04,+1-141-091-7743x402,no,
560,Jose,Weir,male,1956-03-10,+1-039-441-0264x809,no,
561,Juan,Roberts,male,1945-06-10,(210)262-9370,no,
562,Thomas,Coulter,male,1964-11-04,8611233275,no,
563,Bobby,Mcneeley,male,1991-05-16,(540)317-9161x55963,no,
564,Raymond,Padilla,male,1979-01-24,(898)110-2677x39341,no,
565,Ernest,Provencher,male,1969-07-25,+1-879-345-3934,no,
566,Joe,Croy,male,1992-11-29,686-766-5491,no,
567,Roger,Hart,male,1994-03-13,(622)526-5215,no,
568,Joshua,Sheppard,male,1998-07-02,(525)717-2570,no,
569,Domingo,Miller,male,1964-10-21,001-609-243-3496x8061,no,
570,Xavier,Ryan,male,1991-10-18,001-096-527-7383x302,no,
571,Garry,Gollier,male,1951-04-04,952.764.0106,no,
572,Thomas,Gunther,male,1941-12-08,129-702-6403,no,
573,Eric,Gordon,male,2006-05-30,5238543751,no,
574,Charles,Pike,male,2008-10-04,001-068-839-5831,no,
575,Harry,Lewis,male,2014-09-29,(688)309-0525x61037,no,
576,Donald,Lumpkin,male,1969-05-28,732.500.6059x391,no,
577,James,Shuster,male,1948-04-30,(888)164-4309x418,no,
578,Tyler,Perry,male,1994-12-06,+1-922-672-6143x196,no,
579,Jeffrey,Latch,male,2014-01-12,578-894-9743,no,
580,Aaron,Trinka,male,1947-10-10,2373835370,no,
581,Bradley,Stanley,male,1956-02-12,831.957.6080,no,
582,Pasquale,Cooke,male,1960-07-08,(739)434-5988x59806,no,
583,Jack,Davis,male,1954-06-04,706-230-0954x5390,no,
584,Joshua,Schultz,male,1994-05-16,576-218-2590,no,
585,Jose,Harris,male,1998-05-15,001-216-287-7205x776,no,
586,Robert,Rolland,male,1966-12-29,+1-356-714-6658,no,
587,David,Ramirez,male,1976-03-17,001-226-555-4198,no,
588,Elmer,Bila,male,1976-09-20,970-024-4077,no,
589,Tony,Brown,male,1999-06-11,521-234-8179,no,
590,Ruben,Newman,male,1940-11-27,(599)307-1374,no,
591,Robert,Kinde,male,2008-10-13,001-936-809-0234,no,
592,Edward,Engle,male,1941-12-26,(620)025-6679x7605,no,
593,George,Lendon,male,1984-01-13,001-959-824-0702x129,no,
594,Jeffrey,Greenan,male,1960-11-01,315-201-6608x9917,no,
595,Cesar,Honeycutt,male,1980-03-02,539-827-0867x86021,no,
596,Mario,Traylor,male,1981-04-16,530-460-0051,no,
597,Richard,Guy,male,1982-09-01,(276)552-6786x8382,no,
598,Joe,Mckenzie,male,1979-12-13,+1-372-831-8007x8347,no,
599,Daniel,Watts,male,1948-02-24,866.100.2874x10346,no,
600,Carlos,Braam,male,2003-10-12,+1-149-691-5348,no,
601,Joshua,Sanmartin,male,1979-10-22,001-838-168-3626x7067,no,
602,Leon,Grimes,male,2008-09-30,735-243-9732,no,
603,Joseph,Whicker,male,1950-12-16,888.717.0517x308,no,
604,Matthew,Evans,male,1991-12-03,001-453-545-8750,no,
605,Robert,Sampson,male,2016-06-04,3119305944,no,
606,Robert,Foley,male,1959-08-30,001-540-415-4458x7173,no,
607,Donald,Jodha,male,1949-11-20,931-515-5217x92436,no,
608,Jeffery,Jenkins,male,2002-10-12,778.360.0970,no,
609,Bruce,Lafollette,male,1959-01-07,254-347-6218x43699,no,
610,Carl,Weiss,male,2012-04-04,(387)115-6212,no,
611,Antonio,Park,male,1954-12-27,(268)008-7228x57645,no,
612,Matthew,Palmer,male,1972-12-01,+1-624-621-8821x40282,no,
613,Richard,Jones,male,1992-05-24,2609828046,no,
614,Michael,Viola,male,2010-10-31,001-161-052-3388x980,no,
615,Matthew,Hindman,male,2019-02-03,001-819-973-3982x28595,no,
616,James,Mason,male,1992-03-05,001-299-501-3468x3759,no,
617,Mike,White,male,2012-12-06,3686340493,no,
618,Rafael,Jackson,male,1985-09-18,001-308-680-0922x4061,no,
619,Ronald,Wallace,male,1968-05-06,001-975-185-1678,no,
620,James,Randall,male,1976-02-15,(973)360-1348,no,
621,Joseph,Gleason,male,1972-09-14,001-119-226-6335x73224,no,
622,Brett,Gonsales,male,1947-12-05,936-020-8548,no,
623,Darnell,Henrich,male,1950-11-16,443-625-0743x73141,no,
624,Richard,Gregg,male,1956-04-16,(503)710-9831,no,
625,Greg,Zenisek,male,2009-07-21,216-973-9887,no,
626,John,Wallace,male,1941-12-13,427-231-5435x25878,no,
627,Charles,Holman,male,1999-10-17,644.073.0651x007,no,
628,Terry,Biss,male,2011-09-14,001-784-589-3965x978,no,
629,Ralph,Reyes,male,1985-08-02,001-051-865-6395x1433,no,
630,James,Oconnell,male,1941-03-27,001-745-288-3029x1289,no,
631,Donald,Pauley,male,1992-10-20,(729)946-5515x51709,no,
632,Phillip,Jackson,male,1972-12-17,943-951-1229x159,no,
633,Leo,Mendoza,male,2009-12-22,(624)132-9808x5181,no,
634,Jeffrey,Whitley,male,1997-03-12,660.259.7589,no,
635,Joe,Hail,male,2017-11-30,(319)560-4788x6013,no,
636,Troy,Brink,male,2007-10-14,001-192-744-2694x1142,no,
637,Felix,Lampron,male,1987-10-24,9755742128,no,
638,Nathaniel,Salazar,male,1940-07-29,(612)902-0824,no,
639,Joshua,Peterson,male,1989-09-08,+1-853-607-9433,no,
640,Davis,Byrd,male,1948-01-24,647-588-6900,no,
641,Paul,Mills,male,2014-05-03,001-822-321-3692x84707,no,
642,Robert,Alley,male,1951-10-20,001-909-432-0851x17699,no,
643,Warren,Levine,male,1959-09-19,+1-248-292-7406x74107,no,
644,Michael,Mansell,male,1948-03-09,+1-412-317-4069,no,
645,Joel,Gay,male,1978-07-26,207-703-7986,no,
646,Cole,Jones,male,1996-03-09,754-234-6117x6810,no,
647,Ivory,Chastain,male,1990-08-16,250-661-6280,no,
648,Bradley,Mcintire,male,2018-02-10,001-396-300-7985,no,
649,Charlie,Gerveler,male,2010-09-24,+1-527-906-3984,no,
650,Luther,Ostrov,male,1940-10-03,001-567-020-0407,no,
651,Donald,Kitchen,male,1997-05-02,543-716-4280x668,no,
652,Isaiah,Bradford,male,1996-01-20,(111)177-5223x3937,no,
653,Jerome,Grayson,male,2016-05-20,+1-394-761-1295,no,
654,William,Willis,male,2015-06-29,(408)449-9086x05655,no,
655,John,Anderson,male,2003-07-08,551-728-3811x57461,no,
656,Brett,Schroeder,male,2019-06-11,083-158-4487,no,
657,Michael,Cleaves,male,1976-12-22,452.514.4493x08681,no,
658,Brandon,Ell,male,1960-06-15,+1-198-695-0207x6284,no,
659,Robert,Harris,male,1963-11-02,+1-617-801-9745x6973,no,
660,David,Andersen,male,1945-07-20,(822)006-7470,no,
661,Robert,Lo,male,2011-03-13,424.594.1554,no,
662,Robert,Davis,male,1992-06-20,316.673.9357x1065,no,
663,Jerry,Boon,male,1973-09-21,+1-475-481-0767x90632,no,
664,Roy,Perez,male,1981-09-09,+1-053-989-4901x65717,no,
665,Jaime,Steffenhagen,male,1941-05-07,399.320.3828x84810,no,
666,Randolph,Armstrong,male,1956-12-31,001-504-225-1383,no,
667,Thomas,Carter,male,1995-01-20,(594)673-0113x615,no,
668,Richard,Mukai,male,1972-06-25,+1-857-466-1322x05273,no,
669,Jack,Fugitt,male,2014-01-13,+1-363-938-2932x38601,no,
670,Brent,Cowley,male,1975-05-19,(894)298-8766x97002,no,
671,Richard,Batey,male,1957-10-05,419.941.1746x55713,no,
672,Justin,Polk,male,1969-11-03,494.647.1418,no,
673,Danny,Fleming,male,1964-04-04,001-278-790-9207x3596,no,
674,Mark,Avila,male,1998-11-04,(392)371-5676x770,no,
675,Neil,Young,male,1946-02-02,+1-546-636-3005x4950,no,
676,William,Clark,male,1945-05-22,822.028.3127,no,
677,Gary,Nyland,male,1994-08-25,115.657.4234x920,no,
678,Jessie,Ogawa,male,1974-05-23,001-138-934-7029x4551,no,
679,Arthur,Springer,male,1972-03-21,001-478-503-3486x0585,no,
680,Kyle,Ashton,male,1990-01-10,001-166-261-6847,no,
681,Enrique,Graves,male,1951-11-26,(757)569-7118x45309,no,
682,Wallace,Lee,male,2009-07-27,770-789-6742,no,
683,Russell,Garrett,male,1963-03-29,(425)103-2990x45518,yes,2020-08-05
684,Richard,Bergren,male,2016-10-05,136-044-3918,no,
685,Jimmy,Clifton,male,1996-08-22,001-092-032-6223x881,no,
686,James,Butts,male,2013-03-25,1927621622,no,
687,Bobby,Ungaro,male,1943-06-10,001-528-165-8520x0722,no,
688,James,Bostrom,male,1976-08-27,001-748-830-2907x13250,no,
689,Jimmy,Mason,male,1976-11-02,(497)319-9730x3209,no,
690,Jon,Laughlin,male,1965-11-28,5470656636,no,
691,Leonard,Mckinney,male,1956-07-06,001-494-558-6183,no,
692,Charles,Harrison,male,1947-08-24,800.887.3134x045,no,
693,Robert,Grimes,male,1950-10-24,(948)411-9183,no,
694,Michael,Dimick,male,1998-02-25,001-125-323-8504x87446,no,
695,Thomas,Saysongkham,male,1965-12-20,6092091940,no,
696,Royce,Hollin,male,1954-04-28,001-841-198-6579x81526,no,
697,William,Adams,male,1967-03-23,040-082-4273x03476,no,
698,Richard,Mcgill,male,1945-03-11,7003943496,yes,2020-08-26
699,Douglas,Burt,male,1986-07-17,(346)990-3549x58973,no,
700,Nathan,Johnson,male,1952-07-24,363.620.1777,no,
701,Mason,Caicedo,male,1989-05-09,744-055-1895x963,no,
702,Melvin,Bellew,male,1959-06-30,445-154-9670,no,
703,Lee,Warren,male,1961-01-20,(049)401-8475x940,no,
704,Sean,Nelson,male,1986-09-19,716-591-6334,no,
705,James,Thomas,male,2013-10-13,969.820.5207,no,
706,Norman,Sousa,male,1955-08-26,(882)011-2088x1111,no,
707,Leroy,Araiza,male,2000-09-16,(749)176-6838x0044,no,
708,Bryan,Quintana,male,2013-12-25,(850)680-9670,no,
709,James,Perez,male,1972-10-06,+1-252-048-4832x88160,no,
710,William,Schlindwein,male,1955-02-23,646-985-7565x23158,no,
711,Kenny,Nelson,male,1970-05-26,272-568-8047x253,no,
712,William,Rabinowitz,male,1960-05-18,301-772-6164x3937,no,
713,Roger,Jackson,male,1977-12-10,612-255-1590,no,
714,Kenneth,Rose,male,1988-01-06,(840)339-3459x71970,no,
715,Elton,Pedigo,male,1977-12-18,(854)432-0712,no,
716,Alton,Morrow,male,1961-12-07,001-675-965-4548,no,
717,Michael,Schroepfer,male,1965-06-21,(571)058-5096x18305,no,
718,Frank,Hood,male,2015-10-24,5125222622,no,
719,Zane,Burke,male,1962-08-02,821-379-6707,no,
720,Ralph,Welch,male,2015-10-31,108.127.4909x6338,no,
721,Wilfredo,Otto,male,1989-09-20,001-880-574-0315x00181,no,
722,Kelly,Andrew,male,1987-10-04,527-340-1493,no,
723,Isiah,Moye,male,1961-02-10,249-709-6145x4912,no,
724,Marvin,Koetje,male,1968-06-13,+1-918-384-0185x7205,no,
725,Angel,Gier,male,1960-11-03,283-359-5682,no,
726,Santos,Hester,male,1968-02-01,147.903.9485,no,
727,Max,Martinez,male,1994-06-16,001-956-639-4055x95983,no,
728,Roderick,Watson,male,1941-10-28,(668)251-7927x687,no,
729,Herbert,Crafton,male,1980-04-22,352-299-5682,no,
730,Earle,Manning,male,1959-07-21,505-458-3215x473,no,
731,Johnny,Hudson,male,2014-06-22,001-596-060-5585x0574,no,
732,Robert,Lamoine,male,1956-12-09,775.722.6893x54595,yes,2020-08-17
733,Anthony,Schroeder,male,1998-03-20,7659269225,no,
734,Kenneth,Martin,male,1998-09-30,851.159.4093,no,
735,Brian,Mortimer,male,2015-02-05,+1-199-715-1711x6088,no,
736,Charles,Rosenthal,male,2017-11-01,218.573.5179x91167,no,
737,Michael,Ingrum,male,1969-01-14,(042)775-9565,no,
738,Alvin,Turnquist,male,1993-10-28,+1-750-915-0020x1639,no,
739,Dennis,Adams,male,1941-08-11,164.893.2285x125,no,
740,Dominick,Magruder,male,1988-09-12,203.086.5180x475,no,
741,Thanh,Molina,male,1950-03-02,186.827.5929x50599,no,
742,Robert,Leonard,male,1967-11-25,001-219-386-1364x98043,no,
743,Edward,Bass,male,1966-08-23,(543)817-8015x8676,no,
744,Armand,Shaffer,male,1943-04-21,415-647-9887x732,yes,2020-08-23
745,Derek,Mcguire,male,1997-04-19,997.234.6485x46154,yes,2020-08-12
746,Jeremy,Merz,male,1986-12-29,+1-725-598-4106,no,
747,Samuel,Swain,male,1973-10-23,919-763-1967x9403,no,
748,Stephen,Fetty,male,2008-08-17,301-482-5643,no,
749,Don,Reed,male,1967-03-15,+1-757-310-2748,no,
750,Russell,Thomas,male,1975-07-01,463-859-4722,no,
751,Billy,Weaver,male,1956-07-26,001-602-802-7106,no,
752,Kenneth,Page,male,1996-11-26,9709834280,no,
753,David,Jackson,male,2008-01-01,062.893.1559x93846,no,
754,Luis,Mcelroy,male,1974-03-14,+1-384-294-8586x6488,no,
755,Wayne,Holguin,male,1971-10-12,(909)171-7991x512,no,
756,Jonathan,Pierce,male,1993-11-23,(302)734-3386x00422,no,
757,Carl,Baldwin,male,1983-03-01,001-236-355-5357x839,no,
758,Frank,Drake,male,2001-04-26,788.511.9726x87432,no,
759,Henry,Gonyea,male,1965-11-09,+1-153-433-2089,no,
760,Michael,Fletcher,male,1973-03-28,1633975989,no,
761,Allen,Buchanan,male,1962-04-29,001-811-830-2663x8094,no,
762,James,Anderson,male,2012-12-03,8077275677,yes,2020-08-21
763,Denver,Bull,male,2016-04-16,1921356949,no,
764,John,Vargas,male,1992-07-22,+1-047-140-7410x10331,no,
765,Albert,Dorsey,male,1967-02-28,(390)567-9489,no,
766,Lawrence,Jones,male,1946-12-20,2626245497,no,
767,Eric,Davidson,male,1984-03-03,1355541365,no,
768,Loren,Sofia,male,2006-06-01,601.315.8037x5393,no,
769,Ralph,Spooner,male,1950-03-31,924.073.0218x98220,no,
770,Tony,Roach,male,2014-10-03,430-115-5745,no,
771,Christopher,Strickland,male,1947-03-24,001-881-715-7872x02341,no,
772,John,Sullivan,male,1946-11-15,(101)274-9098x6161,no,
773,Bernard,Williams,male,1999-09-04,276.961.6707x139,yes,2020-08-10
774,Adam,Green,male,1967-02-25,001-341-084-1667x5254,no,
775,Dominique,Parks,male,1983-03-21,+1-854-921-8565x7329,no,
776,Dean,Crisci,male,1941-02-04,663-271-9570x38494,no,
777,Ruben,Montgomery,male,1967-05-24,(983)936-8851,no,
778,Bradley,Koenig,male,1998-09-15,+1-358-857-6588,no,
779,David,Brown,male,1990-07-30,882.761.9213x985,no,
780,James,Beam,male,1991-04-22,677-643-2349x7264,no,
781,Joseph,West,male,1994-06-01,920-478-9620,no,
782,Christopher,Washburn,male,1942-05-01,001-809-642-2536x7792,no,
783,Thomas,Brown,male,1993-12-24,+1-453-233-5543x441,no,
784,Neal,Lightfoot,male,1988-09-10,+1-535-300-2536x7245,no,
785,Jason,Martin,male,2009-12-05,001-895-825-5580x67258,no,
786,John,Johnson,male,1955-09-25,+1-485-348-9454x92239,no,
787,Paul,Luckow,male,1986-02-08,001-963-944-8149,no,
788,Eloy,Sumter,male,1978-02-11,(355)406-6997,no,
789,Allen,Johnson,male,1946-07-17,+1-419-194-4441x4193,no,
790,Donald,Gregory,male,1997-10-22,001-651-378-4591x8360,no,
791,Harvey,Fuller,male,1998-01-05,001-378-259-9478,no,
792,Todd,Wilson,male,1972-01-06,(417)205-8608,no,
793,Barry,Lopez,male,1941-03-16,206.012.0066x606,yes,2020-08-18
794,Robert,Deluca,male,2010-09-14,491.743.0814x2048,no,
795,Phillip,Villalpando,male,1991-04-12,757-006-1398,no,
796,Matthew,Mcdowell,male,1960-09-01,012.815.1471x63740,no,
797,Kerry,Kruchten,male,2003-03-03,(756)085-6592x65070,no,
798,Thomas,Hernandez,male,1952-02-28,001-927-447-3869x98768,no,
799,Robert,Green,male,1963-01-05,(060)158-7860x9434,no,
800,Ryan,Chu,male,2016-11-26,001-721-588-1897,no,
801,Mike,Triggs,male,1995-12-06,(706)125-1068,no,
802,Scott,Harris,male,1992-11-05,565.120.6643,no,
803,Dennis,Scontras,male,2010-09-17,982.633.4755,no,
804,Terry,Waters,male,1958-04-05,001-215-348-4027,no,
805,Hector,Mapes,male,1970-07-21,9141692882,no,
806,James,Gregg,male,1956-04-21,344-622-2464x4118,no,
807,Francis,Vanwoert,male,1979-07-16,072-308-1938x70621,no,
808,Jerry,Barrett,male,1970-04-20,222-199-5508x1075,no,
